ukrball100;mathball100;physball100;year
169;160;126;2020
101;103;138;2020
125;114;116;2020
168;114;132;2020
154;141;113;2020
122;126;113;2020
152;183;181;2020
150;134;116;2020
163;183;181;2020
178;173;149;2020
162;141;123;2020
156;145;149;2020
127;129;138;2020
125;126;116;2020
111;103;116;2020
193;194;192;2020
169;187;145;2020
118;177;153;2020
103;151;135;2020
150;129;109;2020
180;198;195;2020
192;171;170;2020
107;121;132;2020
173;151;135;2020
149;151;106;2020
172;179;153;2020
118;143;126;2020
153;179;162;2020
189;183;195;2020
101;110;100;2020
196;183;165;2020
172;176;149;2020
186;196;176;2020
194;185;193;2020
118;126;129;2020
148;121;113;2020
149;124;126;2020
130;145;138;2020
130;139;106;2020
131;103;116;2020
149;126;140;2020
111;107;109;2020
130;134;135;2020
192;189;183;2020
0;103;120;2020
150;143;132;2020
165;151;138;2020
168;151;145;2020
134;126;126;2020
182;189;176;2020
144;126;116;2020
113;0;0;2020
192;191;188;2020
121;126;129;2020
165;174;157;2020
131;121;135;2020
125;117;113;2020
178;185;145;2020
184;160;168;2020
0;0;0;2020
122;139;120;2020
179;196;140;2020
135;141;126;2020
170;162;160;2020
181;177;149;2020
124;124;145;2020
162;162;138;2020
179;165;145;2020
116;139;116;2020
142;134;123;2020
171;186;170;2020
135;145;126;2020
168;171;147;2020
149;141;138;2020
166;157;157;2020
173;100;103;2020
156;147;155;2020
172;153;109;2020
180;174;138;2020
152;158;140;2020
110;0;0;2020
153;177;159;2020
153;134;140;2020
124;141;120;2020
165;155;149;2020
118;126;100;2020
176;171;149;2020
107;114;126;2020
141;143;155;2020
0;0;100;2020
131;100;106;2020
184;194;188;2020
170;158;149;2020
174;174;151;2020
141;151;120;2020
125;143;132;2020
122;100;123;2020
0;107;0;2020
128;110;113;2020
135;165;109;2020
100;110;100;2020
108;0;103;2020
163;160;138;2020
142;163;151;2020
150;100;129;2020
160;155;149;2020
133;117;0;2020
156;173;159;2020
171;167;147;2020
135;173;113;2020
135;124;123;2020
140;171;160;2020
192;196;184;2020
166;155;153;2020
162;174;164;2020
164;185;162;2020
0;103;109;2020
128;110;0;2020
128;117;129;2020
150;129;113;2020
121;107;0;2020
153;158;143;2020
170;170;162;2020
121;110;0;2020
180;170;126;2020
168;187;179;2020
124;139;135;2020
152;165;135;2020
148;143;140;2020
135;141;135;2020
130;121;135;2020
142;129;113;2020
148;143;132;2020
103;129;120;2020
149;134;153;2020
121;117;129;2020
116;100;100;2020
130;149;138;2020
128;132;129;2020
170;180;180;2020
180;191;192;2020
145;190;170;2020
121;141;116;2020
171;185;170;2020
104;110;0;2020
149;124;120;2020
171;177;181;2020
131;153;147;2020
180;195;184;2020
172;195;173;2020
147;157;145;2020
106;124;113;2020
181;182;157;2020
172;189;168;2020
111;107;113;2020
113;126;126;2020
185;191;157;2020
148;143;120;2020
134;117;113;2020
194;198;174;2020
140;129;103;2020
158;153;147;2020
165;132;138;2020
148;155;147;2020
118;129;132;2020
133;100;113;2020
131;129;116;2020
160;145;129;2020
148;132;153;2020
138;180;162;2020
135;160;160;2020
144;155;143;2020
148;126;116;2020
0;0;0;2020
100;110;106;2020
182;183;179;2020
177;187;176;2020
134;134;116;2020
134;141;140;2020
153;171;126;2020
173;157;132;2020
189;162;165;2020
0;132;120;2020
176;191;173;2020
144;177;135;2020
106;0;0;2020
190;183;120;2020
145;160;132;2020
179;171;143;2020
118;103;126;2020
134;134;106;2020
131;196;193;2020
131;132;116;2020
137;158;126;2020
150;134;0;2020
0;0;0;2020
133;121;106;2020
101;0;106;2020
157;141;171;2020
131;100;113;2020
192;185;180;2020
142;162;126;2020
193;183;179;2020
170;129;149;2020
177;167;126;2020
141;114;109;2020
142;129;126;2020
159;149;157;2020
113;0;116;2020
177;153;132;2020
166;162;140;2020
171;168;129;2020
182;162;123;2020
0;0;100;2020
133;160;159;2020
152;147;153;2020
191;179;177;2020
150;167;140;2020
119;134;123;2020
150;151;129;2020
107;100;103;2020
125;147;135;2020
124;132;109;2020
100;107;0;2020
0;110;106;2020
150;107;120;2020
158;137;109;2020
173;177;181;2020
116;143;0;2020
121;132;123;2020
113;153;113;2020
100;0;103;2020
159;143;149;2020
138;147;116;2020
0;107;106;2020
148;100;120;2020
188;191;194;2020
190;196;176;2020
111;114;106;2020
141;126;106;2020
130;139;129;2020
134;107;120;2020
135;114;147;2020
154;145;162;2020
104;103;113;2020
184;185;192;2020
149;139;140;2020
179;168;157;2020
121;129;145;2020
169;186;180;2020
184;171;138;2020
191;180;164;2020
158;134;157;2020
125;141;140;2020
0;0;0;2020
171;190;177;2020
134;147;149;2020
179;170;138;2020
100;100;120;2020
104;114;120;2020
135;173;168;2020
0;0;0;2020
188;187;162;2020
184;183;185;2020
170;163;168;2020
135;145;140;2020
156;137;138;2020
177;176;180;2020
163;191;145;2020
144;137;120;2020
0;0;106;2020
121;121;113;2020
156;174;160;2020
188;176;165;2020
145;147;143;2020
141;170;155;2020
133;0;116;2020
183;174;159;2020
166;155;135;2020
152;141;167;2020
144;173;153;2020
179;174;162;2020
147;141;129;2020
173;179;123;2020
183;190;179;2020
113;0;100;2020
134;165;138;2020
157;126;135;2020
111;141;123;2020
138;158;149;2020
157;134;129;2020
165;149;147;2020
180;185;192;2020
177;177;153;2020
0;0;113;2020
183;186;180;2020
169;151;167;2020
157;149;145;2020
113;0;123;2020
145;153;145;2020
145;139;147;2020
160;157;140;2020
173;176;149;2020
0;103;0;2020
176;160;140;2020
181;180;164;2020
0;100;0;2020
144;179;165;2020
165;158;176;2020
169;177;171;2020
100;103;123;2020
156;173;145;2020
147;139;135;2020
141;129;109;2020
168;174;170;2020
124;151;138;2020
156;168;170;2020
166;174;170;2020
119;110;135;2020
140;147;143;2020
137;153;151;2020
140;103;129;2020
114;0;103;2020
119;121;120;2020
0;0;120;2020
149;180;176;2020
100;110;109;2020
110;0;100;2020
186;195;195;2020
131;149;145;2020
154;173;179;2020
118;141;106;2020
197;194;186;2020
174;183;116;2020
122;124;140;2020
160;147;123;2020
125;126;126;2020
121;147;129;2020
169;179;179;2020
165;174;171;2020
192;194;198;2020
163;143;135;2020
104;100;120;2020
133;147;132;2020
107;103;0;2020
119;110;106;2020
0;0;100;2020
165;168;138;2020
130;139;132;2020
107;110;113;2020
135;147;129;2020
113;114;120;2020
121;124;120;2020
128;100;103;2020
137;117;135;2020
140;145;147;2020
156;155;135;2020
158;189;183;2020
114;153;123;2020
153;176;145;2020
148;170;159;2020
189;196;199;2020
152;153;140;2020
154;137;143;2020
150;155;132;2020
0;103;106;2020
152;141;123;2020
158;177;160;2020
182;174;157;2020
114;110;0;2020
124;134;153;2020
169;157;138;2020
144;147;129;2020
0;0;100;2020
170;137;135;2020
182;174;132;2020
160;141;138;2020
108;124;109;2020
141;171;123;2020
147;134;135;2020
128;137;126;2020
130;134;132;2020
147;132;123;2020
164;177;170;2020
183;147;120;2020
158;145;143;2020
0;103;100;2020
178;173;170;2020
118;162;145;2020
0;0;106;2020
171;151;123;2020
178;190;183;2020
144;117;135;2020
0;121;103;2020
137;139;126;2020
153;168;155;2020
178;183;164;2020
108;126;109;2020
157;162;159;2020
172;158;160;2020
111;0;106;2020
176;155;143;2020
133;155;109;2020
149;100;120;2020
190;180;185;2020
124;126;106;2020
153;147;120;2020
147;126;132;2020
144;151;116;2020
119;132;120;2020
118;110;120;2020
176;186;145;2020
114;149;126;2020
165;174;160;2020
170;158;138;2020
135;110;135;2020
122;107;113;2020
149;174;120;2020
142;129;138;2020
180;171;138;2020
197;192;140;2020
181;185;174;2020
159;139;126;2020
133;134;129;2020
107;151;147;2020
193;183;173;2020
169;151;138;2020
178;182;170;2020
142;124;120;2020
138;107;109;2020
138;141;120;2020
163;171;159;2020
107;117;0;2020
122;129;113;2020
135;185;138;2020
118;114;116;2020
176;185;173;2020
164;157;138;2020
184;145;153;2020
0;0;0;2020
121;126;120;2020
125;137;120;2020
122;155;147;2020
160;191;155;2020
107;103;109;2020
153;183;123;2020
125;121;129;2020
156;110;116;2020
0;110;0;2020
157;147;135;2020
173;194;162;2020
128;129;132;2020
127;117;132;2020
122;139;106;2020
116;121;106;2020
147;149;132;2020
150;129;116;2020
125;110;100;2020
191;189;171;2020
145;153;151;2020
0;110;106;2020
168;139;135;2020
169;151;132;2020
172;183;160;2020
156;158;123;2020
145;149;147;2020
108;121;116;2020
108;107;0;2020
168;185;126;2020
135;167;129;2020
0;0;0;2020
0;110;100;2020
134;183;149;2020
103;103;0;2020
0;0;135;2020
153;143;145;2020
183;185;188;2020
183;182;174;2020
169;170;140;2020
159;160;132;2020
165;121;120;2020
111;121;106;2020
0;0;100;2020
0;0;106;2020
190;185;179;2020
145;121;143;2020
110;0;0;2020
172;177;162;2020
195;196;198;2020
103;126;138;2020
152;143;140;2020
138;173;157;2020
181;173;155;2020
0;100;123;2020
163;162;120;2020
153;137;0;2020
156;170;138;2020
111;153;129;2020
131;132;106;2020
172;160;167;2020
183;155;138;2020
119;110;113;2020
149;151;140;2020
168;182;183;2020
114;117;116;2020
116;107;113;2020
182;141;153;2020
169;185;165;2020
114;0;100;2020
189;191;181;2020
121;139;106;2020
137;126;135;2020
110;100;0;2020
182;155;149;2020
148;0;109;2020
186;190;193;2020
133;126;116;2020
107;107;123;2020
154;132;140;2020
173;126;149;2020
149;157;145;2020
121;0;138;2020
128;100;109;2020
173;191;162;2020
149;137;129;2020
158;176;174;2020
164;168;103;2020
138;165;143;2020
122;149;140;2020
165;190;180;2020
171;173;149;2020
133;107;106;2020
184;179;170;2020
193;196;198;2020
144;165;135;2020
116;137;132;2020
181;190;186;2020
190;187;184;2020
130;167;132;2020
160;137;132;2020
111;103;116;2020
181;141;157;2020
171;137;138;2020
169;139;129;2020
171;167;153;2020
111;103;106;2020
142;129;116;2020
131;134;129;2020
116;124;106;2020
183;183;167;2020
116;0;120;2020
186;185;155;2020
138;157;159;2020
180;197;198;2020
113;121;116;2020
125;124;103;2020
141;129;126;2020
121;103;0;2020
174;145;123;2020
160;189;140;2020
135;147;135;2020
166;141;129;2020
121;103;106;2020
154;162;140;2020
103;107;0;2020
131;114;113;2020
100;0;0;2020
0;0;109;2020
135;129;106;2020
159;153;116;2020
176;176;132;2020
154;165;138;2020
173;198;189;2020
131;132;147;2020
150;141;135;2020
172;137;157;2020
101;0;109;2020
118;124;126;2020
190;199;179;2020
156;132;147;2020
153;137;113;2020
134;107;123;2020
124;117;135;2020
104;103;103;2020
190;186;180;2020
168;139;143;2020
197;200;200;2020
104;114;132;2020
125;151;135;2020
142;134;132;2020
157;155;160;2020
113;0;103;2020
0;114;106;2020
127;117;129;2020
0;0;103;2020
170;182;183;2020
111;126;0;2020
185;180;183;2020
108;110;100;2020
189;185;181;2020
135;143;149;2020
162;165;162;2020
134;103;116;2020
133;126;126;2020
180;187;157;2020
166;162;147;2020
124;139;140;2020
121;132;153;2020
127;0;0;2020
154;143;135;2020
111;126;120;2020
101;103;106;2020
141;107;123;2020
118;110;100;2020
144;129;123;2020
159;168;123;2020
192;200;200;2020
153;107;126;2020
130;174;138;2020
107;0;0;2020
135;177;149;2020
157;158;151;2020
141;129;129;2020
158;173;164;2020
172;179;145;2020
172;165;140;2020
114;121;106;2020
166;158;157;2020
103;103;0;2020
145;163;145;2020
140;147;143;2020
0;0;113;2020
104;110;113;2020
135;151;140;2020
148;162;149;2020
107;132;109;2020
100;110;116;2020
183;177;165;2020
108;107;116;2020
190;171;176;2020
135;157;120;2020
141;103;123;2020
162;145;140;2020
182;168;173;2020
118;126;135;2020
160;162;140;2020
168;162;151;2020
181;191;195;2020
163;141;145;2020
154;171;181;2020
119;143;143;2020
176;143;132;2020
191;180;186;2020
0;0;103;2020
118;103;103;2020
124;132;147;2020
104;100;0;2020
104;100;100;2020
173;141;151;2020
154;162;143;2020
104;103;132;2020
197;190;195;2020
160;124;129;2020
185;177;168;2020
188;171;157;2020
144;117;103;2020
114;137;143;2020
125;132;129;2020
145;129;138;2020
150;176;153;2020
171;163;126;2020
137;134;123;2020
157;126;120;2020
128;126;129;2020
193;176;180;2020
147;103;103;2020
158;145;145;2020
122;0;100;2020
122;114;159;2020
197;190;184;2020
145;167;132;2020
160;117;123;2020
142;160;138;2020
153;139;113;2020
114;126;100;2020
178;196;180;2020
154;121;113;2020
191;198;195;2020
164;185;170;2020
138;137;153;2020
119;103;113;2020
177;176;159;2020
130;160;116;2020
172;194;165;2020
180;171;159;2020
135;155;147;2020
149;141;145;2020
160;173;149;2020
195;182;167;2020
124;149;126;2020
119;121;100;2020
130;143;143;2020
113;107;0;2020
158;124;116;2020
137;167;126;2020
106;107;0;2020
135;132;123;2020
166;157;155;2020
165;160;140;2020
100;107;106;2020
116;124;126;2020
166;177;168;2020
116;151;123;2020
149;145;160;2020
159;171;135;2020
127;132;145;2020
0;107;0;2020
178;182;165;2020
142;167;159;2020
119;149;0;2020
182;190;190;2020
128;124;106;2020
125;171;160;2020
133;114;106;2020
0;0;0;2020
181;185;147;2020
140;139;132;2020
128;110;123;2020
173;177;162;2020
150;167;138;2020
144;126;113;2020
114;103;120;2020
197;190;165;2020
177;171;167;2020
179;160;132;2020
197;189;179;2020
0;0;113;2020
156;171;153;2020
131;158;132;2020
195;191;184;2020
171;167;173;2020
176;124;116;2020
168;173;164;2020
100;0;106;2020
183;180;153;2020
145;174;132;2020
150;174;167;2020
173;185;151;2020
169;143;143;2020
162;149;129;2020
152;191;173;2020
0;0;0;2020
171;187;180;2020
0;0;0;2020
183;158;162;2020
124;124;116;2020
119;110;120;2020
150;147;151;2020
134;121;140;2020
162;153;135;2020
174;147;135;2020
125;129;106;2020
159;180;153;2020
171;186;180;2020
142;173;116;2020
150;145;132;2020
186;189;177;2020
169;165;153;2020
150;147;143;2020
164;134;106;2020
114;103;0;2020
141;158;143;2020
104;124;123;2020
128;100;135;2020
140;129;106;2020
192;192;160;2020
121;100;0;2020
154;177;132;2020
150;129;135;2020
137;153;129;2020
181;167;157;2020
159;157;138;2020
179;197;193;2020
166;174;173;2020
179;190;167;2020
181;177;173;2020
149;145;120;2020
183;149;147;2020
137;163;151;2020
159;139;120;2020
130;155;135;2020
185;195;173;2020
122;137;129;2020
168;168;143;2020
172;182;184;2020
113;132;113;2020
186;183;145;2020
177;141;123;2020
110;117;116;2020
128;0;100;2020
183;196;186;2020
174;179;190;2020
189;192;188;2020
193;196;193;2020
170;174;132;2020
121;147;149;2020
183;200;200;2020
145;129;113;2020
154;167;132;2020
0;103;109;2020
158;129;116;2020
194;192;198;2020
193;191;151;2020
116;126;151;2020
130;139;123;2020
162;176;143;2020
0;121;116;2020
148;117;100;2020
144;151;123;2020
100;117;103;2020
170;176;167;2020
165;171;160;2020
197;195;179;2020
169;155;135;2020
153;117;129;2020
178;189;181;2020
164;155;129;2020
125;114;0;2020
189;185;153;2020
192;183;171;2020
192;183;188;2020
168;153;126;2020
137;139;120;2020
142;149;113;2020
124;117;103;2020
165;170;155;2020
190;179;188;2020
153;168;162;2020
121;114;138;2020
166;143;113;2020
176;151;157;2020
181;185;162;2020
134;160;129;2020
176;170;143;2020
125;139;145;2020
145;149;132;2020
178;183;164;2020
122;103;132;2020
162;132;143;2020
128;0;0;2020
157;141;149;2020
0;139;123;2020
168;167;167;2020
171;155;153;2020
114;145;113;2020
0;0;103;2020
150;189;155;2020
197;195;189;2020
185;191;188;2020
191;200;196;2020
104;103;103;2020
164;151;153;2020
178;194;192;2020
156;129;126;2020
145;155;145;2020
0;124;123;2020
192;182;188;2020
108;126;126;2020
137;141;123;2020
122;107;106;2020
185;191;184;2020
153;134;145;2020
106;132;109;2020
104;124;143;2020
119;124;116;2020
130;114;0;2020
150;145;138;2020
176;186;170;2020
164;139;129;2020
124;117;113;2020
138;170;162;2020
150;171;153;2020
148;167;151;2020
157;132;135;2020
133;143;135;2020
124;103;116;2020
116;124;113;2020
171;151;126;2020
193;195;186;2020
166;121;123;2020
159;151;149;2020
191;191;185;2020
171;151;180;2020
121;107;123;2020
106;110;113;2020
127;124;109;2020
196;194;199;2020
166;103;109;2020
180;162;143;2020
170;114;113;2020
108;121;116;2020
0;0;0;2020
101;0;0;2020
0;110;109;2020
137;151;132;2020
107;0;103;2020
142;147;132;2020
159;185;132;2020
131;0;116;2020
111;107;103;2020
127;100;120;2020
142;132;138;2020
171;143;126;2020
122;0;109;2020
107;114;113;2020
154;155;135;2020
162;176;170;2020
135;149;153;2020
0;0;116;2020
0;0;0;2020
124;147;123;2020
133;163;129;2020
157;160;157;2020
0;100;106;2020
133;100;116;2020
125;139;113;2020
153;132;113;2020
131;153;123;2020
173;176;162;2020
164;149;164;2020
178;195;198;2020
104;132;126;2020
153;187;179;2020
122;114;123;2020
160;157;157;2020
188;182;173;2020
165;187;173;2020
184;177;162;2020
101;0;0;2020
194;195;190;2020
142;137;123;2020
159;132;129;2020
135;141;132;2020
140;100;106;2020
150;179;162;2020
153;117;0;2020
174;189;180;2020
178;180;155;2020
131;107;0;2020
183;192;188;2020
125;124;120;2020
183;170;168;2020
166;151;160;2020
122;157;140;2020
127;0;109;2020
190;168;155;2020
134;107;116;2020
149;153;145;2020
184;171;138;2020
137;151;116;2020
188;187;147;2020
0;168;145;2020
0;0;0;2020
152;147;145;2020
141;145;129;2020
119;110;109;2020
171;189;168;2020
176;155;151;2020
122;110;113;2020
125;107;120;2020
172;145;135;2020
149;182;159;2020
138;100;0;2020
104;110;109;2020
150;163;132;2020
177;174;143;2020
177;182;180;2020
174;180;176;2020
183;192;193;2020
121;145;109;2020
150;107;109;2020
186;160;116;2020
107;110;100;2020
100;0;0;2020
188;176;167;2020
154;141;129;2020
149;100;123;2020
178;187;138;2020
185;173;170;2020
108;121;135;2020
122;103;109;2020
173;173;171;2020
110;110;0;2020
168;173;186;2020
127;143;132;2020
134;0;120;2020
166;165;157;2020
108;114;113;2020
152;151;120;2020
103;110;100;2020
0;0;0;2020
142;121;100;2020
140;155;132;2020
134;0;106;2020
101;107;116;2020
148;168;160;2020
162;134;126;2020
165;177;160;2020
180;187;155;2020
145;165;165;2020
148;145;149;2020
138;117;106;2020
133;134;100;2020
164;190;177;2020
176;173;149;2020
133;0;120;2020
191;190;190;2020
135;151;109;2020
188;160;151;2020
138;171;120;2020
119;103;0;2020
185;187;194;2020
144;134;116;2020
157;186;168;2020
153;185;168;2020
160;157;149;2020
131;114;143;2020
173;173;177;2020
137;139;135;2020
183;168;147;2020
121;107;103;2020
177;160;143;2020
148;139;155;2020
149;114;126;2020
137;117;106;2020
138;124;143;2020
111;132;100;2020
122;157;120;2020
198;198;200;2020
106;0;103;2020
119;126;151;2020
194;176;138;2020
178;183;167;2020
184;186;164;2020
171;158;151;2020
137;137;129;2020
157;158;162;2020
140;132;116;2020
137;176;129;2020
178;147;140;2020
118;100;109;2020
145;129;129;2020
152;163;147;2020
173;180;167;2020
106;117;113;2020
135;155;120;2020
149;100;100;2020
131;117;138;2020
172;185;165;2020
133;134;113;2020
0;0;0;2020
138;132;145;2020
104;103;0;2020
118;0;103;2020
0;0;0;2020
149;160;132;2020
186;165;168;2020
162;145;145;2020
140;143;143;2020
107;100;100;2020
111;121;100;2020
149;139;140;2020
150;143;109;2020
116;137;106;2020
0;110;109;2020
103;103;103;2020
141;151;135;2020
119;132;132;2020
134;143;138;2020
124;110;103;2020
153;165;138;2020
182;187;183;2020
130;124;140;2020
158;132;126;2020
160;168;160;2020
107;110;116;2020
134;0;0;2020
156;117;126;2020
140;141;126;2020
176;170;138;2020
124;137;120;2020
137;147;126;2020
121;110;109;2020
106;103;135;2020
195;191;192;2020
157;158;167;2020
145;177;143;2020
135;121;120;2020
158;162;153;2020
128;147;129;2020
160;141;149;2020
193;190;196;2020
179;170;126;2020
147;141;126;2020
156;149;126;2020
113;100;116;2020
128;114;126;2020
128;151;140;2020
0;0;0;2020
140;134;113;2020
153;165;140;2020
184;176;167;2020
140;129;106;2020
184;168;159;2020
137;114;143;2020
121;139;123;2020
135;129;129;2020
159;155;147;2020
163;171;179;2020
111;114;129;2020
159;129;145;2020
113;145;113;2020
128;100;103;2020
147;147;173;2020
111;114;126;2020
169;187;174;2020
162;121;116;2020
188;163;138;2020
165;167;167;2020
153;107;120;2020
118;149;132;2020
153;0;106;2020
156;126;126;2020
170;137;120;2020
111;132;116;2020
171;149;145;2020
106;0;106;2020
141;162;153;2020
144;141;149;2020
156;158;123;2020
150;147;123;2020
163;189;184;2020
148;147;103;2020
114;0;0;2020
141;126;138;2020
114;121;0;2020
160;176;170;2020
124;107;116;2020
162;147;123;2020
121;129;140;2020
147;147;143;2020
101;103;113;2020
173;174;147;2020
180;199;196;2020
162;163;159;2020
122;129;113;2020
153;129;135;2020
0;0;103;2020
166;194;185;2020
149;147;123;2020
156;173;164;2020
142;160;145;2020
180;192;176;2020
148;163;153;2020
181;168;165;2020
